n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
28751.9091,-0.0229,-0.1776,4.9506,-0.299,-5.0025,-0.1955,0.0,0.0,0.4433,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
28755.8977,-0.0229,-0.1948,4.8645,-0.253,-5.0257,-0.4429,0.0,0.0,0.4433,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
28759.9259,-0.0115,-0.2063,4.991,-0.2243,-4.9853,-0.3221,0.0,0.0,0.4433,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
28763.8917,-0.0115,-0.1891,4.9739,-0.2588,-5.0082,-0.1495,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
28767.9159,-0.0229,-0.1776,4.7094,-0.1207,-4.991,-0.3508,0.0,0.0,0.3543,-0.0322,0.0027,-0.0293,0.0326,0.0037,-0.0294
28772.0113,-0.0172,-0.1719,4.9106,-0.3278,-4.8531,-0.0863,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0325,0.0037,-0.0295
28775.9352,-0.0057,-0.1662,5.0714,-0.2416,-4.9221,-0.1495,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0325,0.0037,-0.0295
28780.0168,-0.0172,-0.1604,5.0832,-0.5005,-5.0657,-0.3106,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
28783.9167,-0.0172,-0.1604,4.9277,-0.3048,-4.9567,-0.4083,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
28787.9159,-0.0115,-0.1662,4.9682,-0.3048,-4.9567,-0.4371,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0326,0.0037,-0.0295
28791.9208,-0.0057,-0.1719,4.9796,-0.3106,-4.9334,-0.3393,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
28795.986,0.0,-0.1776,5.0315,-0.2071,-4.951,-0.3796,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
28799.914,0.0057,-0.1719,4.9796,-0.3336,-5.0315,-0.2876,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
28803.9883,0.0172,-0.1891,5.1404,-0.3969,-4.9391,-0.4543,0.0,0.0,0.3543,-0.0323,0.0028,-0.0293,0.0326,0.0037,-0.0295
28807.8982,0.0057,-0.2005,4.9968,-0.0748,-5.1636,-0.5638,0.0,0.0,0.3543,-0.0322,0.0027,-0.0293,0.0326,0.0037,-0.0295
28811.9139,0.0286,-0.212,5.0946,-0.489,-4.9277,-0.299,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0326,0.0037,-0.0296
28815.9265,0.0344,-0.2235,5.1637,-0.3279,-4.9739,-0.3163,0.0,0.0,0.3543,-0.0323,0.0028,-0.0293,0.0326,0.0037,-0.0295
28819.8971,0.0286,-0.2349,5.0428,-0.5062,-5.0829,-0.1956,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
28823.919,0.0344,-0.2292,5.1865,-0.3624,-4.9682,-0.2761,0.0,0.0,0.3543,-0.0323,0.0028,-0.0294,0.0326,0.0037,-0.0295
28828.0147,0.0401,-0.2349,4.9852,-0.4544,-4.9163,-0.368,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0326,0.0037,-0.0295
28831.9825,0.0401,-0.2292,5.1175,-0.3739,-5.06,-0.2646,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0326,0.0037,-0.0295
28835.9182,0.0458,-0.2578,5.066,-0.5925,-4.9508,-0.6729,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
28839.8997,0.0401,-0.2636,4.9911,-0.2013,-4.9738,-0.4659,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0326,0.0037,-0.0295
28843.9157,0.0458,-0.275,5.0484,-0.5349,-4.9796,-0.3393,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0326,0.0037,-0.0295
28847.8854,0.063,-0.2636,5.2789,-0.3222,-4.8587,-0.276,0.0,0.0,0.3543,-0.0323,0.0028,-0.0294,0.0325,0.0037,-0.0295
28851.9482,0.0745,-0.2578,5.198,-0.3394,-4.9682,-0.3048,0.0,0.0,0.3543,-0.0323,0.0028,-0.0294,0.0326,0.0037,-0.0295
28855.8995,0.063,-0.2464,4.8298,-0.1035,-4.9795,-0.4141,0.0,0.0,0.3543,-0.0322,0.0028,-0.0295,0.0326,0.0037,-0.0295
28859.9127,0.0573,-0.2406,5.0543,-0.2473,-4.9391,-0.3048,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0326,0.0037,-0.0295
28863.9251,0.0573,-0.2349,5.0082,-0.115,-5.0485,-0.4199,0.0,0.0,0.3543,-0.0322,0.0027,-0.0294,0.0326,0.0037,-0.0295
28868.005,0.0458,-0.2464,5.0889,-0.489,-5.1346,-0.4487,0.0,0.0,0.3543,-0.0323,0.0028,-0.0293,0.0326,0.0037,-0.0295
28872.0135,0.0344,-0.2521,5.0256,-0.5234,-5.1175,-0.3739,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0326,0.0037,-0.0295
28875.9156,0.0286,-0.2521,4.9853,-0.3278,-5.0771,-0.3624,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0326,0.0037,-0.0295
28880.0266,0.0172,-0.2235,4.9221,-0.0633,-5.0775,-0.4717,0.0,0.0,0.3543,-0.0322,0.0027,-0.0294,0.0326,0.0037,-0.0295
28883.9293,0.0115,-0.2005,4.8931,-0.0173,-4.8935,-0.276,0.0,0.0,0.3543,-0.0322,0.0027,-0.0294,0.0326,0.0037,-0.0295
28887.9377,0.0057,-0.1891,4.9221,-0.161,-5.0428,-0.4084,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0326,0.0037,-0.0295
28891.9373,0.0,-0.1891,4.9796,-0.3738,-4.7669,-0.2242,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0325,0.0037,-0.0295
28896.0101,-0.0057,-0.1833,4.9449,-0.253,-4.8069,-0.23,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0326,0.0037,-0.0295
28899.9151,0.0115,-0.1833,4.9853,-0.3681,-4.7784,-0.1322,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0325,0.0037,-0.0295
28903.9815,0.0229,-0.1891,5.0833,-0.4429,-4.8069,-0.322,0.0,0.0,0.3543,-0.0323,0.0028,-0.0293,0.0326,0.0037,-0.0295
28908.0571,0.0344,-0.1948,4.922,-0.3335,-4.7379,-0.2932,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0325,0.0037,-0.0296
28911.9313,0.0344,-0.1948,5.0024,-0.3681,-4.9681,-0.5119,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
28915.9728,0.0401,-0.1948,4.9163,-0.322,-4.9623,-0.5119,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0326,0.0037,-0.0295
28919.9281,0.0516,-0.1948,4.9853,-0.2588,-4.7897,-0.3622,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0325,0.0037,-0.0295
28923.9361,0.063,-0.2005,4.991,-0.2186,-4.8934,-0.4256,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0326,0.0037,-0.0296
28928.0168,0.063,-0.2235,5.02,-0.4429,-4.939,-0.4716,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0326,0.0037,-0.0295
28931.904,0.0745,-0.2292,5.0024,-0.4198,-4.8302,-0.2358,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0326,0.0037,-0.0295
28936.024,0.0745,-0.2349,5.0315,-0.2703,-4.8991,-0.4198,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
28940.0201,0.0745,-0.2406,4.9334,-0.4083,-4.7207,-0.3334,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0325,0.0037,-0.0296
28943.9468,0.0688,-0.2578,5.0142,-0.4717,-4.951,-0.4198,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0326,0.0037,-0.0295
28947.9131,0.0688,-0.2636,5.0314,-0.4256,-4.7897,-0.391,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0325,0.0037,-0.0295
28952.0076,0.0745,-0.2922,5.1292,-0.6961,-4.9276,-0.4946,0.0,0.0,0.3543,-0.0323,0.0028,-0.0293,0.0326,0.0037,-0.0295
28956.0522,0.0974,-0.2922,5.313,-0.5294,-4.7783,-0.3795,0.0,0.0,0.3543,-0.0323,0.0028,-0.0293,0.0325,0.0037,-0.0295
28960.0437,0.1089,-0.275,5.031,-0.0173,-4.7439,-0.5232,0.0,0.0,0.3543,-0.0322,0.0027,-0.0294,0.0325,0.0037,-0.0295
28964.0011,0.1089,-0.2578,4.9392,-0.023,-4.7783,-0.276,0.0,0.0,0.3543,-0.0322,0.0027,-0.0294,0.0325,0.0037,-0.0295
28968.0742,0.1146,-0.2578,4.9967,-0.3623,-4.7898,-0.207,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0325,0.0037,-0.0295
28972.0118,0.1203,-0.2521,5.0543,-0.2991,-4.8358,-0.5175,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0325,0.0037,-0.0295
28976.0747,0.1203,-0.2406,5.0544,-0.1438,-4.8416,-0.299,0.0,0.0,0.3543,-0.0322,0.0027,-0.0294,0.0325,0.0037,-0.0295
28979.8954,0.1203,-0.2349,4.9968,-0.1668,-4.8877,-0.4141,0.0,0.0,0.3543,-0.0322,0.0027,-0.0294,0.0326,0.0037,-0.0295
28983.9848,0.1203,-0.2235,5.0772,-0.1496,-4.8244,-0.4083,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0325,0.0037,-0.0295
28987.9165,0.1318,-0.2177,5.0891,-0.2876,-4.8358,-0.4313,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0325,0.0037,-0.0295
28991.9332,0.126,-0.2063,5.0886,-0.2531,-4.8644,-0.3795,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0325,0.0037,-0.0295
28995.879,0.1318,-0.1891,5.3075,-0.2705,-4.9796,-0.3451,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0325,0.0037,-0.0295
28999.923,0.1203,-0.1719,5.0082,0.0115,-4.83,-0.5463,0.0,0.0,0.3543,-0.0322,0.0027,-0.0294,0.0325,0.0037,-0.0295
29003.8814,0.1031,-0.1547,5.0544,0.0173,-5.0714,-0.2531,0.0,0.0,0.3543,-0.0322,0.0027,-0.0294,0.0326,0.0037,-0.0295
29007.9041,0.1089,-0.1776,5.1922,-0.374,-4.9276,-0.4716,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
29011.8911,0.1203,-0.1891,5.2846,-0.2935,-4.9219,-0.4888,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0325,0.0037,-0.0295
29015.9022,0.126,-0.1948,5.296,-0.351,-4.9567,-0.4659,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0325,0.0037,-0.0295
29019.8773,0.1375,-0.2235,5.4514,-0.5986,-5.0085,-0.5177,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0325,0.0037,-0.0295
29023.9096,0.1432,-0.2349,5.2727,-0.3165,-5.0485,-0.4717,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
29027.9026,0.1318,-0.2177,5.1462,0.0115,-5.0196,-0.2991,0.0,0.0,0.3543,-0.0322,0.0027,-0.0294,0.0325,0.0037,-0.0295
29031.895,0.149,-0.2464,5.5608,-0.7369,-5.0142,-0.4717,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0326,0.0037,-0.0294
29035.9246,0.149,-0.2636,5.4515,-0.5756,-5.2902,-0.4603,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0326,0.0037,-0.0294
29039.9065,0.1604,-0.275,5.6471,-0.5067,-5.0771,-0.3221,0.0,0.0,0.3543,-0.0323,0.0028,-0.0293,0.0326,0.0037,-0.0295
29043.917,0.1719,-0.2922,5.5604,-0.4951,-5.1346,-0.4544,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
29047.9257,0.1891,-0.3266,5.5205,-0.4893,-5.0661,-0.5465,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
29051.9082,0.2005,-0.3323,5.5377,-0.4605,-5.1289,-0.4372,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0294
29055.9089,0.1948,-0.338,5.4572,-0.5468,-5.1979,-0.4142,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
29059.9017,0.1776,-0.3209,5.2961,-0.1611,-5.2384,-0.3855,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
29063.9165,0.1719,-0.3094,5.5206,-0.3799,-5.2327,-0.42,0.0,0.0,0.3543,-0.0322,0.0028,-0.0292,0.0326,0.0037,-0.0295
29067.9154,0.1833,-0.2922,5.722,-0.1209,-5.2846,-0.3453,0.0,0.0,0.3543,-0.0322,0.0027,-0.0291,0.0326,0.0037,-0.0295
29071.9098,0.1891,-0.3209,5.549,-0.5123,-5.2155,-0.4488,0.0,0.0,0.3543,-0.0322,0.0028,-0.0292,0.0326,0.0037,-0.0295
29075.8995,0.1948,-0.3151,5.7969,-0.5932,-5.2155,-0.466,0.0,0.0,0.3543,-0.0323,0.0028,-0.0292,0.0326,0.0037,-0.0294
29079.9209,0.1948,-0.3037,5.5719,-0.3972,-5.2846,-0.2877,0.0,0.0,0.3543,-0.0322,0.0028,-0.0292,0.0326,0.0037,-0.0295
29083.9193,0.2005,-0.2979,5.7738,-0.3455,-5.1637,-0.4545,0.0,0.0,0.3543,-0.0322,0.0028,-0.0292,0.0325,0.0037,-0.0294
29087.8991,0.2063,-0.2807,5.6644,-0.0345,-5.1636,-0.489,0.0,0.0,0.3543,-0.0322,0.0027,-0.0293,0.0326,0.0037,-0.0294
29091.9515,0.1948,-0.2636,5.5264,-0.2245,-5.3017,-0.4431,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0326,0.0037,-0.0294
29095.9174,0.1948,-0.2636,5.7909,-0.3225,-5.4515,-0.518,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0294
29099.9767,0.2005,-0.2578,5.7624,-0.3513,-5.3364,-0.4374,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0294
29103.9148,0.2234,-0.2693,5.8023,-0.3686,-5.2383,-0.5408,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0326,0.0037,-0.0295
29107.9198,0.2349,-0.275,5.7104,-0.4261,-5.1922,-0.4948,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0326,0.0037,-0.0294
29111.9102,0.2349,-0.2865,5.8023,-0.3628,-5.2669,-0.4028,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0326,0.0037,-0.0295
29115.8982,0.2464,-0.2807,5.8142,-0.3571,-5.313,-0.4718,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
29119.8899,0.2349,-0.2636,5.7909,-0.2879,-5.434,-0.2705,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
29123.8788,0.2406,-0.2636,5.8023,-0.334,-5.3131,-0.4258,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
29127.9044,0.2349,-0.2636,5.7966,-0.3283,-5.3479,-0.3856,0.0,0.0,0.3543,-0.0322,0.0027,-0.0292,0.0326,0.0037,-0.0295
29131.8805,0.2406,-0.2693,5.8023,-0.3686,-5.2789,-0.3855,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
29135.9357,0.2521,-0.2578,5.8201,-0.0173,-5.3017,-0.3798,0.0,0.0,0.3543,-0.0322,0.0027,-0.0292,0.0326,0.0037,-0.0294
29139.9266,0.2636,-0.2636,5.8773,-0.6163,-5.2612,-0.3567,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
29143.8944,0.2636,-0.2636,5.8028,-0.4377,-5.3074,-0.3568,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0294
29147.9187,0.2578,-0.2578,5.7851,-0.3858,-5.3535,-0.4374,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0294
29151.9257,0.2578,-0.2521,5.7908,-0.3916,-5.3536,-0.3683,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0294
29155.9135,0.2521,-0.2636,5.883,-0.5818,-5.3998,-0.3338,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0294
29159.9178,0.2578,-0.2521,5.8656,-0.2073,-5.3479,-0.351,0.0,0.0,0.3543,-0.0322,0.0027,-0.0293,0.0326,0.0037,-0.0294
29163.9112,0.2636,-0.2406,5.9289,-0.1037,-5.4112,-0.3741,0.0,0.0,0.3543,-0.0322,0.0027,-0.0293,0.0326,0.0037,-0.0295
29167.9187,0.2521,-0.2406,5.7566,-0.4089,-5.503,-0.3338,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0326,0.0037,-0.0295
29171.9263,0.2292,-0.2406,5.5953,-0.3972,-5.5782,-0.3109,0.0,0.0,0.3543,-0.0322,0.0028,-0.0292,0.0326,0.0037,-0.0295
29175.9143,0.1833,-0.2235,5.3878,-0.282,-5.7163,-0.1094,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0325,0.0037,-0.0296
29179.9182,0.126,-0.2292,5.365,-0.2877,-5.9004,-0.2938,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0325,0.0037,-0.0294
29183.9583,0.0745,-0.2063,5.4398,-0.0978,-5.8889,-0.3398,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0325,0.0037,-0.0294
29187.9115,0.0344,-0.2063,5.5263,-0.3914,-5.8661,-0.3974,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0325,0.0037,-0.0294
29191.9441,0.0,-0.1833,5.6296,-0.0403,-5.9237,-0.3514,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0325,0.0037,-0.0294
29195.9056,-0.0401,-0.1776,5.3765,-0.2187,-5.837,-0.4032,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0325,0.0037,-0.0294
29199.9136,-0.0745,-0.1776,5.4801,-0.3914,-5.8023,-0.3801,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0325,0.0037,-0.0295
29203.9448,-0.1031,-0.1719,5.4802,-0.2187,-5.6415,-0.2764,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0325,0.0037,-0.0294
29207.9082,-0.1318,-0.1662,5.486,-0.0806,-5.6643,-0.3339,0.0,0.0,0.3543,-0.0322,0.0027,-0.0294,0.0325,0.0037,-0.0294
29211.8971,-0.1719,-0.149,5.1005,-0.0345,-5.7276,-0.2879,0.0,0.0,0.3543,-0.0322,0.0027,-0.0293,0.0325,0.0037,-0.0295
29215.9206,-0.1948,-0.1375,5.2095,-0.0978,-5.7447,-0.334,0.0,0.0,0.3543,-0.0322,0.0027,-0.0293,0.0325,0.0037,-0.0294
29220.0259,-0.1891,-0.1604,5.4915,-0.4029,-5.7452,-0.4377,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0325,0.0037,-0.0294
29223.9272,-0.1719,-0.1604,5.5145,-0.1439,-5.7104,-0.4607,0.0,0.0,0.3543,-0.0322,0.0027,-0.0293,0.0325,0.0037,-0.0294
29227.9176,-0.1604,-0.1719,5.5782,-0.3685,-5.7681,-0.3801,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0325,0.0037,-0.0294
29231.9374,-0.1547,-0.1604,5.4917,-0.0173,-5.7161,-0.4204,0.0,0.0,0.3543,-0.0322,0.0027,-0.0294,0.0325,0.0037,-0.0294
29235.9314,-0.1604,-0.1662,5.3075,-0.1381,-5.7623,-0.4549,0.0,0.0,0.3543,-0.0322,0.0027,-0.0294,0.0325,0.0037,-0.0294
29240.0135,-0.149,-0.1604,5.572,-0.1382,-5.7162,-0.3628,0.0,0.0,0.3543,-0.0322,0.0027,-0.0294,0.0325,0.0037,-0.0294
29243.9149,-0.1432,-0.1604,5.4569,-0.1612,-5.7047,-0.501,0.0,0.0,0.3543,-0.0322,0.0027,-0.0293,0.0325,0.0037,-0.0294
29247.9601,-0.1432,-0.1719,5.5321,-0.2878,-5.7332,-0.4664,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0325,0.0037,-0.0294
29251.9341,-0.1432,-0.1891,5.5377,-0.3914,-5.7509,-0.4031,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0325,0.0037,-0.0294
29255.9095,-0.1318,-0.2063,5.4398,-0.2014,-5.7332,-0.5125,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0325,0.0037,-0.0294
29259.9289,-0.1375,-0.2235,5.336,-0.1151,-5.9177,-0.6855,0.0,0.0,0.3543,-0.0322,0.0027,-0.0293,0.0325,0.0038,-0.0295
29263.9741,-0.1375,-0.2292,5.4568,-0.2648,-5.7046,-0.6161,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0325,0.0038,-0.0295
29267.9176,-0.1432,-0.2292,5.4226,-0.2417,-5.7452,-0.4837,0.0,0.0,0.3543,-0.0322,0.0027,-0.0293,0.0325,0.0037,-0.0294
29271.9185,-0.149,-0.2521,5.5321,-0.2706,-5.8599,-0.8582,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0325,0.0038,-0.0294
29276.0076,-0.1547,-0.2636,5.3708,-0.2129,-5.7851,-0.4953,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0325,0.0037,-0.0294
29279.9296,-0.1547,-0.2807,5.394,-0.4144,-5.7736,-0.5528,0.0,0.0,0.3543,-0.0322,0.0028,-0.0293,0.0325,0.0037,-0.0294
29283.9701,-0.1662,-0.2693,5.3998,-0.2878,-5.8024,-0.0691,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0325,0.0037,-0.0295
29288.0275,-0.1604,-0.2807,5.5548,-0.4375,-5.7451,-0.5125,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0325,0.0037,-0.0295
29291.9216,-0.149,-0.2922,5.3878,-0.2935,-5.4052,-0.6388,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0325,0.0038,-0.0295
29295.9769,-0.1547,-0.2979,5.3649,-0.4776,-5.7104,-0.4837,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0325,0.0038,-0.0295
29299.9263,-0.1604,-0.2865,5.3303,-0.1093,-5.6586,-0.3455,0.0,0.0,0.3543,-0.0322,0.0028,-0.0295,0.0325,0.0038,-0.0295
29303.9103,-0.1375,-0.2807,5.3075,-0.023,-5.4286,-0.6389,0.0,0.0,0.3543,-0.0322,0.0028,-0.0294,0.0325,0.0038,-0.0295
29307.9833,-0.1318,-0.2636,5.3189,-0.046,-5.4914,-0.5641,0.0,0.0,0.3543,-0.0322,0.0028,-0.0295,0.0325,0.0038,-0.0295
29311.915,-0.1146,-0.2636,5.5264,-0.3051,-5.5263,-0.4087,0.0,0.0,0.3543,-0.0323,0.0028,-0.0295,0.0325,0.0038,-0.0296
29316.0041,-0.0745,-0.2292,5.82,-0.144,-5.3075,-0.1841,0.0,0.0,0.3543,-0.0323,0.0028,-0.0295,0.0325,0.0038,-0.0296
29319.9553,-0.0516,-0.2292,5.7392,-0.7026,-5.7106,-0.1037,0.0,0.0,0.3543,-0.0323,0.0028,-0.0294,0.0326,0.0038,-0.0296
29323.9247,-0.0516,-0.2177,5.4686,-0.518,-5.7391,-0.0749,0.0,0.0,0.3543,-0.0323,0.0029,-0.0296,0.0326,0.0038,-0.0296
29327.9888,-0.063,-0.2063,5.1348,-0.0115,-5.6757,-0.3167,0.0,0.0,0.3543,-0.0322,0.0029,-0.0299,0.0326,0.0038,-0.0298
29331.9185,-0.1203,-0.1089,4.7379,0.8624,-5.791,0.0461,0.0,0.0,0.3543,-0.0322,0.0029,-0.0302,0.0326,0.0038,-0.0301
29335.9419,-4.5195,-0.1035,NaN,NaN,-5.9295,0.2247,0.0,0.0,0.3543,NaN,NaN,NaN,0.0326,0.0039,-0.0303
29339.9185,-4.5885,0.1035,NaN,NaN,-6.2405,1.2797,0.0,0.0,0.3543,NaN,NaN,NaN,0.0327,0.0038,-0.0307
29343.9197,-4.6171,0.1839,NaN,NaN,-5.9981,0.651,0.0,0.0,0.3543,NaN,NaN,NaN,0.0327,0.0039,-0.0306
29347.9117,-4.5828,0.2069,NaN,NaN,-5.3537,-0.0288,0.0,0.0,0.3543,NaN,NaN,NaN,0.0326,0.004,-0.0306
29351.9275,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.3543,NaN,NaN,NaN,NaN,NaN,NaN
29355.8961,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.3543,NaN,NaN,NaN,NaN,NaN,NaN
29360.004,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.3543,NaN,NaN,NaN,NaN,NaN,NaN
29363.9478,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.3543,NaN,NaN,NaN,NaN,NaN,NaN
29367.9243,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.3543,NaN,NaN,NaN,NaN,NaN,NaN
29371.898,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.3543,NaN,NaN,NaN,NaN,NaN,NaN
29375.9201,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.3543,NaN,NaN,NaN,NaN,NaN,NaN
29379.9204,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.3543,NaN,NaN,NaN,NaN,NaN,NaN
29383.8972,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.3543,NaN,NaN,NaN,NaN,NaN,NaN
29387.898,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.3543,NaN,NaN,NaN,NaN,NaN,NaN
29391.8959,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.3543,NaN,NaN,NaN,NaN,NaN,NaN
29395.9205,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.3543,NaN,NaN,NaN,NaN,NaN,NaN
29399.9091,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.3543,NaN,NaN,NaN,NaN,NaN,NaN
29403.9125,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.3543,NaN,NaN,NaN,NaN,NaN,NaN
29407.9187,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.3543,NaN,NaN,NaN,NaN,NaN,NaN
29411.9157,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.3543,NaN,NaN,NaN,NaN,NaN,NaN
29415.9083,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.3543,NaN,NaN,NaN,NaN,NaN,NaN
