n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
20088.0179,17.3012,3.9518,21.2295,4.5411,14.0465,2.9249,NaN,NaN,0.6,-0.0319,0.0028,-0.0289,0.0325,0.0041,-0.0287
20092.1326,17.5006,3.9504,21.5732,4.5825,14.4245,2.8054,NaN,NaN,0.6,-0.0319,0.0028,-0.0288,0.0325,0.0041,-0.0286
20095.9985,17.8724,3.9402,22.309,4.5754,14.8038,2.8162,NaN,NaN,0.6,-0.0319,0.0028,-0.0288,0.0325,0.0041,-0.0285
20100.0133,18.1735,3.9288,22.5145,4.4953,14.8151,2.9172,NaN,NaN,0.6,-0.0319,0.0028,-0.0287,0.0325,0.0041,-0.0284
20104.0214,18.264,3.9309,22.2776,4.5929,14.6972,2.9038,NaN,NaN,0.6,-0.0319,0.0028,-0.0287,0.0325,0.004,-0.0284
20107.9797,18.4274,3.9165,22.4336,4.3745,14.5724,2.991,NaN,NaN,0.6,-0.0319,0.0028,-0.0286,0.0325,0.004,-0.0284
20112.1104,18.446,3.8928,22.1297,4.2284,14.4473,2.8707,NaN,NaN,0.6,-0.0319,0.0028,-0.0286,0.0325,0.004,-0.0284
20116.1081,18.5352,3.8764,22.2108,4.0944,14.342,2.9643,NaN,NaN,0.6,-0.0319,0.0028,-0.0286,0.0325,0.004,-0.0284
20119.9832,18.6022,3.878,22.1733,4.3973,14.3002,2.9755,NaN,NaN,0.6,-0.0319,0.0028,-0.0286,0.0325,0.004,-0.0284
20124.0179,18.7056,3.8744,22.3082,4.364,14.5612,3.0028,NaN,NaN,0.6,-0.0319,0.0028,-0.0286,0.0325,0.004,-0.0284
20128.1175,18.7547,3.8636,22.1917,4.3854,14.4598,2.8769,NaN,NaN,0.6,-0.0319,0.0028,-0.0286,0.0325,0.004,-0.0284
20132.0186,18.8146,3.8588,22.3639,4.4714,14.4893,2.8476,NaN,NaN,0.6,-0.0319,0.0028,-0.0286,0.0325,0.004,-0.0284
20135.9886,18.8564,3.8535,22.5333,4.3901,14.5423,2.8364,NaN,NaN,0.6,-0.0319,0.0028,-0.0287,0.0325,0.004,-0.0283
20140.1248,18.8565,3.8475,22.5508,4.4092,14.5603,2.9552,NaN,NaN,0.6,-0.0319,0.0028,-0.0286,0.0325,0.004,-0.0283
20144.0067,18.8383,3.8531,22.2538,4.3688,14.6191,3.033,NaN,NaN,0.6,-0.0319,0.0028,-0.0286,0.0325,0.004,-0.0283
20148.0485,18.8384,3.8471,22.3263,4.4453,14.5774,2.9198,NaN,NaN,0.6,-0.0319,0.0028,-0.0286,0.0325,0.004,-0.0283
20152.2019,18.833,3.8471,22.3148,4.4761,14.5837,2.8547,NaN,NaN,0.6,-0.0319,0.0028,-0.0287,0.0325,0.004,-0.0283
20156.0076,18.8564,3.8535,22.4021,4.3982,14.679,2.9094,NaN,NaN,0.6,-0.0319,0.0028,-0.0286,0.0325,0.004,-0.0283
20160.0778,18.869,3.86,22.2908,4.4196,14.584,2.8311,NaN,NaN,0.6,-0.0319,0.0028,-0.0286,0.0325,0.004,-0.0283
20164.1325,18.8922,3.8725,22.3765,4.4781,14.6438,3.0632,NaN,NaN,0.6,-0.0319,0.0028,-0.0286,0.0325,0.004,-0.0283
20168.1242,18.8996,3.8668,22.3528,4.4899,14.5896,2.8252,NaN,NaN,0.6,-0.0319,0.0028,-0.0286,0.0325,0.004,-0.0283
20172.0163,18.9051,3.8668,22.3458,4.4709,14.5786,2.8192,NaN,NaN,0.6,-0.0319,0.0028,-0.0286,0.0325,0.004,-0.0283
20175.996,18.9106,3.8608,22.3279,4.4643,14.6435,2.737,NaN,NaN,0.6,-0.0319,0.0028,-0.0287,0.0325,0.004,-0.0283
20180.0457,18.9104,3.8729,22.4091,4.4172,14.6261,3.0333,NaN,NaN,0.6,-0.0319,0.0028,-0.0287,0.0325,0.004,-0.0284
20184.0014,18.9051,3.8668,22.409,4.3364,14.6194,2.8967,NaN,NaN,0.6,-0.0319,0.0028,-0.0287,0.0325,0.004,-0.0284
20187.9954,18.8692,3.8479,21.9556,4.1239,14.2168,2.8559,NaN,NaN,0.6,-0.0319,0.0029,-0.0287,0.0325,0.004,-0.0285
20191.9774,18.4564,3.8261,20.4379,4.2472,13.0732,2.7244,NaN,NaN,0.6,-0.0319,0.0029,-0.029,0.0325,0.0041,-0.0287
20195.9971,16.4509,3.7783,18.7961,3.9675,11.5141,2.3631,NaN,NaN,0.6,-0.0319,0.0029,-0.0289,0.0325,0.0041,-0.0287
20200.0113,14.0816,3.7123,16.9718,3.7467,9.5091,2.3535,NaN,NaN,0.6,-0.032,0.0028,-0.0278,0.0325,0.0041,-0.0286
20203.9992,12.8855,3.6761,15.4331,3.6879,8.76,2.7837,NaN,NaN,0.6,-0.0321,0.0027,-0.0271,0.0323,0.0039,-0.0274
20207.9933,10.626,3.6225,12.5213,3.6708,7.3248,2.7969,NaN,NaN,0.6,-0.032,0.0028,-0.0283,0.0321,0.0038,-0.0268
20212.0117,8.233,3.5511,10.6898,3.2552,4.5711,2.6506,NaN,NaN,0.6,-0.032,0.0029,-0.0288,0.0323,0.0039,-0.0277
20216.0166,5.9755,3.4761,8.4064,3.0478,2.3556,2.7307,NaN,NaN,0.6,-0.032,0.0029,-0.029,0.0323,0.0039,-0.0283
20219.985,4.1,3.4198,6.552,3.1738,0.3896,2.7686,NaN,NaN,0.6,-0.0321,0.0029,-0.0292,0.0323,0.004,-0.0288
20224.0154,2.109,3.3503,4.8932,3.0089,-1.8624,2.81,NaN,NaN,0.6,-0.0321,0.003,-0.0293,0.0324,0.004,-0.0293
20228.0993,-0.0917,3.2733,2.4701,2.9317,-3.6694,2.6247,NaN,NaN,0.6,-0.032,0.0029,-0.0292,0.0324,0.004,-0.0294
20232.0069,-1.6045,3.2173,0.848,2.9983,-5.1922,2.728,NaN,NaN,0.6,-0.032,0.0029,-0.0291,0.0323,0.004,-0.0295
20236.0071,-3.6007,3.1362,-0.9511,2.6884,-7.2731,2.5249,NaN,NaN,0.6,-0.032,0.003,-0.0291,0.0323,0.004,-0.0295
20240.0983,-5.7164,3.1284,-3.0324,3.14,-9.2361,2.8456,NaN,NaN,0.6,-0.032,0.0029,-0.0288,0.0324,0.004,-0.0294
20244.0219,-7.3023,3.1036,-4.8991,2.8592,-10.55,2.746,NaN,NaN,0.6,-0.0319,0.0029,-0.0284,0.0323,0.004,-0.0294
20248.1021,-9.0792,3.0186,-6.9848,2.1884,-12.023,2.5198,NaN,NaN,0.6,-0.0318,0.0028,-0.0275,0.0323,0.004,-0.0293
20252.0385,-11.2447,2.9514,-9.2298,2.2818,-13.886,2.6154,NaN,NaN,0.6,-0.0317,0.0028,-0.0269,0.0323,0.004,-0.0291
20256.0176,-12.7738,2.8859,-10.9123,2.1479,-15.2954,2.4658,NaN,NaN,0.6,-0.0317,0.0027,-0.0264,0.0323,0.004,-0.0288
20259.9991,-13.9697,2.8353,-11.5656,2.3867,-16.9714,2.2949,NaN,NaN,0.6,-0.0318,0.0027,-0.0266,0.0324,0.0039,-0.0279
20264.0022,-14.7265,2.7737,-12.6328,2.2965,-17.4939,2.3977,NaN,NaN,0.6,-0.0318,0.0027,-0.0266,0.0323,0.004,-0.0284
20268.0226,-15.4079,2.7348,-13.4447,2.422,-18.1436,2.4668,NaN,NaN,0.6,-0.0318,0.0027,-0.0267,0.0323,0.004,-0.0284
20272.0997,-16.1104,2.6965,-14.3124,2.366,-18.8019,2.4278,NaN,NaN,0.6,-0.0318,0.0027,-0.0267,0.0322,0.004,-0.0284
20276.0032,-16.4938,2.6302,-14.3358,2.088,-19.3103,2.186,NaN,NaN,0.6,-0.0319,0.0027,-0.0265,0.0322,0.004,-0.0286
20280.1184,-16.7737,2.586,-14.2472,2.0458,-19.7548,2.3018,NaN,NaN,0.6,-0.0319,0.0027,-0.0266,0.0322,0.004,-0.0288
20284.0027,-16.8274,2.5088,-13.7633,2.077,-19.9145,2.1396,NaN,NaN,0.6,-0.0319,0.0027,-0.0266,0.0322,0.004,-0.0289
20288.0118,-16.9002,2.4739,-13.9457,2.2026,-19.7542,2.4906,NaN,NaN,0.6,-0.0319,0.0027,-0.0265,0.0322,0.004,-0.029
20292.0093,-16.8948,2.4739,-13.7149,2.0528,-19.7132,2.5876,NaN,NaN,0.6,-0.032,0.0027,-0.0266,0.0322,0.004,-0.029
20295.9885,-16.8932,2.4617,-13.5791,2.1695,-19.6997,2.5081,NaN,NaN,0.6,-0.032,0.0027,-0.0267,0.0322,0.004,-0.029
20299.992,-16.9602,2.4628,-13.8215,2.2545,-19.7183,2.3256,NaN,NaN,0.6,-0.032,0.0027,-0.0265,0.0322,0.004,-0.0289
20304.0669,-17.0076,2.4453,-13.7442,2.0412,-19.7622,2.296,NaN,NaN,0.6,-0.032,0.0027,-0.0266,0.0322,0.004,-0.029
20308.0197,-17.0621,2.4281,-13.7568,2.0296,-19.7134,2.2831,NaN,NaN,0.6,-0.032,0.0027,-0.0267,0.0322,0.004,-0.0289
20312.0212,-17.1041,2.4047,-13.8153,2.0123,-19.7005,2.3011,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0322,0.004,-0.0289
20316.0184,-17.1154,2.3807,-13.8808,1.9894,-19.6646,2.2702,NaN,NaN,0.6,-0.032,0.0028,-0.0268,0.0322,0.004,-0.0289
20319.9979,-17.1208,2.3867,-13.9461,1.9959,-19.7008,2.4229,NaN,NaN,0.6,-0.032,0.0028,-0.0268,0.0322,0.004,-0.0289
20324.04,-17.0972,2.3864,-13.7622,1.882,-19.6582,2.4954,NaN,NaN,0.6,-0.032,0.0028,-0.0268,0.0322,0.004,-0.0289
20328.0371,-17.0791,2.3802,-13.5978,1.7511,-19.6878,2.447,NaN,NaN,0.6,-0.032,0.0028,-0.0268,0.0322,0.004,-0.0289
20332.028,-17.0612,2.362,-13.6863,1.9877,-19.675,2.3006,NaN,NaN,0.6,-0.032,0.0028,-0.0269,0.0322,0.004,-0.0289
20336.1077,-17.0614,2.344,-13.6452,1.9107,-19.7479,2.2711,NaN,NaN,0.6,-0.032,0.0028,-0.0269,0.0322,0.004,-0.0288
20340.0804,-17.0617,2.3201,-13.5913,1.8689,-19.7299,2.2587,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0322,0.004,-0.0289
20344.0327,-16.9895,2.2952,-12.645,1.8325,-19.7738,2.2351,NaN,NaN,0.6,-0.0322,0.0028,-0.0277,0.0322,0.004,-0.0288
20348.1004,-16.9659,2.3009,-13.0555,1.9648,-19.6693,2.4711,NaN,NaN,0.6,-0.0322,0.0028,-0.0275,0.0322,0.004,-0.0289
20352.0724,-16.9785,2.3071,-13.6451,1.9166,-19.6707,2.5139,NaN,NaN,0.6,-0.0321,0.0028,-0.0272,0.0322,0.004,-0.0289
20356.0342,-16.9657,2.3189,-13.6211,1.9694,-19.6455,2.4951,NaN,NaN,0.6,-0.0321,0.0027,-0.0271,0.0322,0.004,-0.0289
20360.0865,-16.9656,2.3248,-13.639,1.9873,-19.7682,2.3996,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0322,0.004,-0.0289
20363.9956,-16.9475,2.3246,-13.6206,1.8632,-19.6642,2.5868,NaN,NaN,0.6,-0.032,0.0027,-0.0269,0.0322,0.0039,-0.0289
20368.004,-16.9475,2.3246,-13.6326,1.9164,-19.664,2.465,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0322,0.0039,-0.0289
20372.0027,-16.9419,2.3366,-13.5384,1.8803,-19.6753,2.5686,NaN,NaN,0.6,-0.0321,0.0027,-0.0268,0.0322,0.0039,-0.0289
20376.0006,-16.9545,2.3428,-13.6974,1.9877,-19.8043,2.4123,NaN,NaN,0.6,-0.032,0.0027,-0.0269,0.0322,0.0039,-0.0289
20380.0169,-16.9541,2.3727,-13.6919,1.9818,-19.706,2.8372,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0322,0.0039,-0.0289
20384.0126,-16.9648,2.3967,-13.6096,1.8337,-19.8339,2.7663,NaN,NaN,0.6,-0.032,0.0027,-0.0267,0.0322,0.0039,-0.0289
20387.9967,-17.0024,2.4214,-13.7867,2.1126,-19.713,2.5998,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0322,0.0039,-0.0289
20391.9674,-17.0313,2.4396,-13.7622,2.0532,-19.7611,2.6614,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0322,0.0039,-0.0288
20395.9603,-17.0313,2.4336,-13.6679,2.0229,-19.6815,2.3677,NaN,NaN,0.6,-0.032,0.0027,-0.0266,0.0322,0.0039,-0.0288
20399.977,-17.0438,2.4518,-13.7692,2.1951,-19.7363,2.6122,NaN,NaN,0.6,-0.032,0.0027,-0.0267,0.0322,0.0039,-0.0288
20403.9926,-17.0438,2.4518,-13.7446,1.994,-19.7306,2.4964,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0322,0.0039,-0.0288
20407.9665,-17.0546,2.4578,-13.71,1.9703,-19.7483,2.5271,NaN,NaN,0.6,-0.032,0.0027,-0.0267,0.0322,0.0039,-0.0288
20411.9948,-17.0618,2.4581,-13.7159,1.9349,-19.736,2.4964,NaN,NaN,0.6,-0.032,0.0027,-0.0267,0.0322,0.0039,-0.0288
20416.0047,-17.062,2.4401,-13.6559,1.9697,-19.6272,2.2087,NaN,NaN,0.6,-0.032,0.0027,-0.0267,0.0322,0.0039,-0.0288
20419.9906,-17.0676,2.4341,-13.9097,1.8537,-19.7549,2.442,NaN,NaN,0.6,-0.032,0.0027,-0.0267,0.0322,0.0039,-0.0288
20424.0529,-17.0732,2.4221,-13.7742,1.9412,-19.7439,2.5943,NaN,NaN,0.6,-0.032,0.0027,-0.0267,0.0322,0.0039,-0.0288
20427.9992,-17.0789,2.4042,-13.7093,1.8875,-19.828,2.3943,NaN,NaN,0.6,-0.032,0.0027,-0.0267,0.0322,0.0039,-0.0288
20431.999,-17.0737,2.3742,-13.721,1.8168,-19.6882,2.2643,NaN,NaN,0.6,-0.032,0.0027,-0.0267,0.0322,0.0039,-0.0287
20436.0047,-17.0666,2.368,-13.6211,1.9694,-19.7309,2.4782,NaN,NaN,0.6,-0.0321,0.0027,-0.0268,0.0322,0.0039,-0.0287
20440.0365,-17.0685,2.3563,-13.6972,1.8402,-19.7545,2.3261,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0322,0.0039,-0.0288
20444.0339,-17.056,2.338,-13.5028,1.9979,-19.7424,2.4234,NaN,NaN,0.6,-0.0321,0.0027,-0.0268,0.0322,0.0039,-0.0288
20448.0046,-17.056,2.338,-13.6618,1.9225,-19.7553,2.5517,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0322,0.0039,-0.0288
20452.0,-17.0561,2.3321,-13.7395,1.9351,-19.7063,2.4169,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0322,0.0039,-0.0287
20455.9916,-17.0562,2.3261,-13.721,1.8168,-19.7436,2.4784,NaN,NaN,0.6,-0.032,0.0027,-0.0269,0.0322,0.0039,-0.0288
20460.0001,-17.0671,2.3321,-13.8098,1.8352,-19.7311,2.466,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0322,0.0039,-0.0288
20464.0104,-17.0671,2.3321,-13.8567,1.8828,-19.7304,2.3745,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0322,0.0039,-0.0288
20468.0075,-17.0618,2.3141,-13.7627,1.8113,-19.681,2.4042,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0322,0.0039,-0.0288
20472.0,-17.0562,2.3201,-13.6621,1.8813,-19.7487,2.5028,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0322,0.0039,-0.0288
20476.0034,-17.0669,2.344,-13.8152,2.0241,-19.7738,2.5276,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0322,0.0039,-0.0288
20480.0014,-17.0686,2.3443,-13.7159,1.9349,-19.7376,2.5271,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0322,0.0039,-0.0288
20484.0698,-17.0741,2.3443,-13.8045,1.7881,-19.7193,2.3928,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0322,0.0039,-0.0287
20487.979,-17.0796,2.3443,-13.6971,1.852,-19.7427,2.5453,NaN,NaN,0.6,-0.0321,0.0027,-0.0269,0.0322,0.0039,-0.0288
20492.0216,-17.085,2.3443,-13.8623,2.0422,-19.6759,2.3859,NaN,NaN,0.6,-0.032,0.0027,-0.0269,0.0322,0.0039,-0.0288
20496.0159,-17.0977,2.3385,-13.7334,1.8288,-19.9199,2.4385,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0323,0.0039,-0.0287
20499.9944,-17.0977,2.3385,-13.7977,1.7702,-19.7489,2.4845,NaN,NaN,0.6,-0.032,0.0027,-0.0269,0.0322,0.0039,-0.0288
20503.998,-17.1033,2.3325,-13.9692,1.8779,-19.6695,2.3127,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0322,0.0039,-0.0288
20508.0495,-17.1088,2.3325,-13.8271,1.7409,-19.8045,2.5343,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0322,0.0039,-0.0287
20512.0014,-17.1088,2.3325,-13.798,1.7289,-19.7191,2.5512,NaN,NaN,0.6,-0.032,0.0028,-0.0268,0.0322,0.0039,-0.0287
20515.9594,-17.1214,2.3328,-13.951,1.9013,-19.7541,2.5028,NaN,NaN,0.6,-0.032,0.0027,-0.0269,0.0322,0.0039,-0.0287
20520.0351,-17.1271,2.3148,-13.9282,1.789,-19.7424,2.4234,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0322,0.0039,-0.0287
20524.0144,-17.1272,2.3028,-13.8634,1.7235,-19.6884,2.3984,NaN,NaN,0.6,-0.032,0.0027,-0.0269,0.0322,0.0039,-0.0287
20527.9982,-17.1328,2.2908,-13.7506,1.7521,-19.8593,2.2059,NaN,NaN,0.6,-0.032,0.0027,-0.0269,0.0323,0.0039,-0.0287
20531.9899,-17.1457,2.2671,-13.8397,1.7352,-19.8647,2.2059,NaN,NaN,0.6,-0.032,0.0027,-0.0269,0.0323,0.0039,-0.0287
20536.0087,-17.1458,2.2611,-13.7445,1.8347,-19.7732,2.43,NaN,NaN,0.6,-0.032,0.0027,-0.0268,0.0323,0.0039,-0.0286
20539.984,-17.1403,2.2671,-13.827,1.7645,-19.7428,2.5393,NaN,NaN,0.6,-0.032,0.0027,-0.0269,0.0323,0.0039,-0.0287
20543.9852,-17.1331,2.2669,-13.7573,1.7936,-19.7122,2.5205,NaN,NaN,0.6,-0.0321,0.0027,-0.0269,0.0322,0.0039,-0.0287
20548.0861,-17.1276,2.2729,-13.7159,1.7461,-19.7246,2.5451,NaN,NaN,0.6,-0.0321,0.0027,-0.0269,0.0323,0.0039,-0.0287
20552.0934,-17.1094,2.2726,-13.6323,1.7807,-19.6336,2.4341,NaN,NaN,0.6,-0.032,0.0027,-0.0267,0.0323,0.0039,-0.0286
20555.9995,-16.9954,2.2592,-13.1678,1.6243,-18.7058,2.4325,NaN,NaN,0.6,-0.032,0.0027,-0.0266,0.0323,0.0039,-0.0286
20560.0986,-16.6603,2.2433,-12.3683,1.8656,-17.9992,2.1151,NaN,NaN,0.6,-0.032,0.0027,-0.0264,0.0323,0.0039,-0.0283
20564.0878,-15.5509,2.201,-11.0284,1.3018,-17.0068,2.0614,NaN,NaN,0.6,-0.0321,0.0028,-0.0265,0.0323,0.0039,-0.028
20568.0254,-14.5962,2.1912,-10.1775,1.5894,-16.7564,2.3822,NaN,NaN,0.6,-0.032,0.0027,-0.0261,0.0324,0.0038,-0.0277
20572.0159,-14.2944,2.2119,-10.1835,1.9039,-16.6302,2.4763,NaN,NaN,0.6,-0.032,0.0026,-0.0259,0.0324,0.0038,-0.0278
20576.0016,-14.2235,2.2171,-10.2937,1.7064,-16.7926,2.3887,NaN,NaN,0.6,-0.0319,0.0026,-0.0258,0.0325,0.0038,-0.0277
20580.0142,-14.3125,2.2121,-10.6203,1.7783,-17.0918,2.3805,NaN,NaN,0.6,-0.0319,0.0027,-0.026,0.0325,0.0038,-0.0278
20584.0474,-14.3056,2.206,-10.6673,1.8019,-17.2299,2.3522,NaN,NaN,0.6,-0.0319,0.0027,-0.0259,0.0325,0.0038,-0.0276
20588.0014,-14.3236,2.2062,-10.7256,2.0065,-17.4391,2.2887,NaN,NaN,0.6,-0.0319,0.0026,-0.026,0.0325,0.0038,-0.0277
20592.0018,-14.193,2.2049,-10.5156,1.8127,-17.0502,2.368,NaN,NaN,0.6,-0.0319,0.0026,-0.0258,0.0325,0.0038,-0.0277
20596.0134,-14.1764,2.2049,-10.6438,1.7959,-17.0681,2.3862,NaN,NaN,0.6,-0.0319,0.0026,-0.0259,0.0325,0.0038,-0.0278
20600.0103,-14.0985,2.204,-10.3466,1.6951,-17.0487,2.3558,NaN,NaN,0.6,-0.0319,0.0026,-0.0259,0.0325,0.0038,-0.0277
20604.106,-14.0457,2.2035,-10.4049,1.7013,-17.1208,2.3807,NaN,NaN,0.6,-0.0319,0.0026,-0.0259,0.0325,0.0038,-0.0278
20608.0266,-14.0398,2.2448,-10.6434,1.86,-17.0917,2.3864,NaN,NaN,0.6,-0.0319,0.0026,-0.0259,0.0325,0.0038,-0.028
20612.0296,-14.0579,2.245,-10.4342,1.7015,-17.0862,2.3864,NaN,NaN,0.6,-0.0319,0.0026,-0.0258,0.0325,0.0038,-0.0279
20616.1092,-14.0871,2.2335,-10.5099,1.6319,-17.0562,2.464,NaN,NaN,0.6,-0.0319,0.0026,-0.0258,0.0325,0.0038,-0.028
20620.1082,-14.1052,2.2396,-10.4746,1.7016,-17.067,2.482,NaN,NaN,0.6,-0.0319,0.0026,-0.0258,0.0325,0.0038,-0.0277
20623.9993,-14.0928,2.2276,-10.4918,1.6492,-17.0489,2.3378,NaN,NaN,0.6,-0.0319,0.0026,-0.0258,0.0325,0.0038,-0.0278
20628.1115,-14.0817,2.2217,-10.544,1.7602,-17.0258,2.2897,NaN,NaN,0.6,-0.0319,0.0026,-0.0258,0.0325,0.0038,-0.0278
20632.0825,-14.0582,2.2096,-10.5034,1.7775,-17.0014,2.2113,NaN,NaN,0.6,-0.0319,0.0026,-0.0259,0.0325,0.0038,-0.0278
20635.9989,-14.0527,2.1978,-10.5212,1.6203,-17.0377,2.3617,NaN,NaN,0.6,-0.0319,0.0026,-0.0258,0.0325,0.0038,-0.0278
20640.0524,-14.0457,2.2094,-10.3811,1.9342,-17.1093,2.4346,NaN,NaN,0.6,-0.0319,0.0026,-0.0258,0.0325,0.0038,-0.0279
20643.9717,-14.0457,2.2094,-10.4685,1.8006,-16.9778,2.2111,NaN,NaN,0.6,-0.0319,0.0026,-0.0259,0.0325,0.0038,-0.0278
20648.0018,-14.0457,2.2094,-10.4801,1.7424,-17.0977,2.3385,NaN,NaN,0.6,-0.0319,0.0026,-0.0258,0.0325,0.0038,-0.0278
20652.0538,-14.0457,2.2094,-10.5621,1.7371,-17.0486,2.4997,NaN,NaN,0.6,-0.0319,0.0026,-0.0257,0.0325,0.0038,-0.0279
20655.9898,-14.0401,2.2153,-10.5273,1.7253,-16.9541,2.5106,NaN,NaN,0.6,-0.0319,0.0026,-0.0258,0.0324,0.0038,-0.0278
20660.0559,-14.0345,2.2153,-10.5445,1.6787,-16.9244,2.4263,NaN,NaN,0.6,-0.0319,0.0026,-0.0257,0.0324,0.0038,-0.0278
20664.0314,-14.0218,2.2328,-10.2884,2.0095,-16.9419,2.4745,NaN,NaN,0.6,-0.0319,0.0026,-0.0257,0.0325,0.0038,-0.028
20667.989,-14.0106,2.2505,-10.4108,1.847,-16.9178,2.5221,NaN,NaN,0.6,-0.0319,0.0026,-0.0259,0.0325,0.0038,-0.028
20672.0078,-14.0049,2.2623,-10.4099,1.8236,-16.954,2.5226,NaN,NaN,0.6,-0.0319,0.0026,-0.0257,0.0325,0.0038,-0.0281
20675.9997,-13.9866,2.2857,-10.3117,1.8814,-16.9288,2.5161,NaN,NaN,0.6,-0.032,0.0026,-0.0259,0.0325,0.0038,-0.028
20680.0025,-13.9754,2.2975,-10.3814,1.8818,-16.9,2.4919,NaN,NaN,0.6,-0.0319,0.0026,-0.0259,0.0325,0.0038,-0.028
20684.061,-13.9754,2.2975,-10.3751,1.8117,-17.067,2.482,NaN,NaN,0.6,-0.0319,0.0026,-0.0258,0.0325,0.0038,-0.0281
20687.9802,-13.9752,2.3152,-10.3819,1.9693,-17.0679,2.4042,NaN,NaN,0.6,-0.0319,0.0026,-0.0258,0.0325,0.0038,-0.0281
20691.9871,-13.9697,2.3093,-10.4629,1.5966,-16.9837,2.469,NaN,NaN,0.6,-0.0319,0.0026,-0.0258,0.0325,0.0038,-0.028
20695.9867,-13.9627,2.3149,-10.3402,1.8232,-17.0088,2.4875,NaN,NaN,0.6,-0.0319,0.0026,-0.0257,0.0325,0.0038,-0.028
20699.991,-13.9516,2.3149,-10.358,1.8583,-16.971,2.4747,NaN,NaN,0.6,-0.0319,0.0026,-0.0256,0.0325,0.0038,-0.0281
20703.9863,-13.9515,2.3267,-10.3467,1.8641,-17.0438,2.4458,NaN,NaN,0.6,-0.032,0.0026,-0.0258,0.0325,0.0038,-0.0281
20708.0754,-13.9697,2.3093,-10.5851,1.6497,-16.9715,2.4328,NaN,NaN,0.6,-0.0319,0.0026,-0.0258,0.0325,0.0038,-0.0281
20711.9747,-13.9754,2.2975,-10.4689,1.7191,-17.0077,2.4393,NaN,NaN,0.6,-0.0319,0.0026,-0.0257,0.0325,0.0038,-0.028
20716.0861,-13.981,2.2916,-10.4573,1.7832,-17.0202,2.4456,NaN,NaN,0.6,-0.0319,0.0026,-0.0258,0.0325,0.0038,-0.0281
20720.06,-13.9867,2.2739,-10.3693,1.8408,-17.0976,2.2005,NaN,NaN,0.6,-0.0319,0.0026,-0.0258,0.0325,0.0038,-0.0281
20723.9851,-13.9923,2.268,-10.4101,1.7886,-16.9896,2.4331,NaN,NaN,0.6,-0.0319,0.0026,-0.0257,0.0325,0.0038,-0.0277
20728.0138,-13.9869,2.2562,-10.3346,1.6251,-17.0129,2.4633,NaN,NaN,0.6,-0.032,0.0026,-0.0258,0.0325,0.0038,-0.028
20732.1256,-13.9872,2.2267,-10.3111,1.6133,-17.0318,2.0858,NaN,NaN,0.6,-0.032,0.0026,-0.0257,0.0325,0.0038,-0.0281
20735.9988,-13.9872,2.2208,-10.6089,1.5975,-16.8946,2.3481,NaN,NaN,0.6,-0.0319,0.0026,-0.0256,0.0325,0.0038,-0.0283
20740.0525,-13.9401,2.2026,-10.481,1.7659,-16.1529,2.2136,NaN,NaN,0.6,-0.0319,0.0026,-0.0257,0.0325,0.0038,-0.0285
20743.9996,-13.5914,2.1874,-9.5202,1.5339,-14.9512,2.4143,NaN,NaN,0.6,-0.0319,0.0027,-0.0265,0.0324,0.0038,-0.0287
20747.9606,-11.9698,2.1324,-7.6779,1.1564,-13.4495,2.0505,NaN,NaN,0.6,-0.032,0.0028,-0.0269,0.0324,0.0039,-0.0287
20751.9746,-9.945,2.0946,-6.3096,1.251,-11.8173,2.0784,NaN,NaN,0.6,-0.032,0.0028,-0.0273,0.0323,0.0039,-0.0288
20755.9712,-9.0852,2.0545,-5.5145,1.1225,-11.1101,2.1434,NaN,NaN,0.6,-0.032,0.0028,-0.0275,0.0323,0.0039,-0.029
20759.9811,-8.4006,2.0158,-4.4277,1.4081,-10.7021,1.9946,NaN,NaN,0.6,-0.0321,0.0029,-0.028,0.0323,0.004,-0.0291
20763.9836,-7.7185,1.9895,-3.2617,1.475,-10.5674,1.9645,NaN,NaN,0.6,-0.0321,0.0029,-0.0281,0.0324,0.004,-0.0292
