n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
24088.0132,-6.6324,8.3822,-4.2495,6.9575,-9.3175,8.8963,NaN,NaN,1.0,-0.0321,0.0028,-0.028,0.0323,0.0035,-0.0267
24092.0022,-6.7014,8.383,-4.5886,7.1635,-9.4039,8.9095,NaN,NaN,1.0,-0.0321,0.0028,-0.0278,0.0323,0.0035,-0.0267
24095.9393,-7.0019,8.313,-5.8253,7.0322,-10.02,8.0437,NaN,NaN,1.0,-0.032,0.0028,-0.0275,0.0323,0.0037,-0.0278
24099.9508,-7.5734,8.2707,-6.4136,6.9941,-10.9417,8.3752,NaN,NaN,1.0,-0.032,0.0028,-0.0273,0.0323,0.0036,-0.0276
24103.9291,-8.2616,8.1792,-6.9674,6.6474,-11.4438,7.7638,NaN,NaN,1.0,-0.032,0.0028,-0.0272,0.0323,0.0037,-0.0278
24107.934,-8.9226,8.0768,-7.6544,6.9135,-11.7648,7.5656,NaN,NaN,1.0,-0.032,0.0028,-0.0273,0.0323,0.0037,-0.0279
24112.0002,-9.352,7.9634,-7.9144,6.475,-12.0644,7.5865,NaN,NaN,1.0,-0.032,0.0028,-0.0275,0.0323,0.0037,-0.0279
24115.9224,-9.6313,7.8178,-8.0014,6.2495,-12.2927,7.2203,NaN,NaN,1.0,-0.032,0.0028,-0.0275,0.0323,0.0037,-0.0278
24119.958,-9.7995,7.7099,-7.9145,6.2597,-12.4449,7.5202,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0278
24123.9432,-9.8403,7.5643,-7.8508,6.1307,-12.2164,7.2595,NaN,NaN,1.0,-0.032,0.0029,-0.0276,0.0323,0.0037,-0.0278
24127.9267,-9.8462,7.4648,-7.7993,6.3747,-11.9579,7.3938,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0322,0.0037,-0.0278
24131.9351,-9.898,7.3717,-7.9201,6.475,-11.864,7.2318,NaN,NaN,1.0,-0.032,0.0028,-0.0275,0.0322,0.0037,-0.0278
24135.9434,-9.9561,7.2967,-7.7933,6.549,-12.0292,7.4673,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0322,0.0037,-0.0278
24139.974,-10.0029,7.2217,-7.5969,5.9878,-12.0229,7.4019,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0322,0.0037,-0.0278
24144.0582,-10.0729,7.1589,-7.66,6.2674,-12.0519,7.5029,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0279
24147.9514,-10.1138,7.1423,-7.6951,6.5068,-11.976,7.3887,NaN,NaN,1.0,-0.032,0.0028,-0.0277,0.0322,0.0037,-0.0278
24151.9585,-10.1367,7.125,-7.655,6.4309,-12.228,7.5613,NaN,NaN,1.0,-0.032,0.0028,-0.0277,0.0323,0.0037,-0.0279
24155.9522,-10.1193,7.1012,-7.5795,6.1736,-12.0986,7.3859,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0278
24159.9409,-10.102,7.1185,-7.7007,6.4602,-12.1342,7.3576,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0278
24163.9505,-10.0845,7.1474,-7.7704,6.5139,-12.1342,7.8011,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0279
24168.0222,-10.0785,7.1647,-7.689,6.4832,-12.1812,7.4122,NaN,NaN,1.0,-0.032,0.0028,-0.0275,0.0323,0.0037,-0.0279
24171.9349,-10.0906,7.1712,-7.7586,6.4903,-12.2333,7.3483,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0279
24175.9975,-10.0904,7.1828,-7.7294,6.4372,-12.0527,7.5153,NaN,NaN,1.0,-0.032,0.0028,-0.0277,0.0323,0.0037,-0.0279
24180.0111,-10.0905,7.177,-7.6549,6.4889,-12.1692,7.4413,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0279
24183.9321,-10.0966,7.2008,-7.6663,6.3785,-12.1511,7.535,NaN,NaN,1.0,-0.032,0.0028,-0.0275,0.0323,0.0037,-0.0279
24188.0784,-10.1024,7.195,-7.6779,6.3089,-12.1574,7.4173,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0279
24191.9493,-10.1138,7.1893,-7.6723,6.3613,-12.1865,7.4238,NaN,NaN,1.0,-0.032,0.0028,-0.0277,0.0323,0.0037,-0.0279
24195.9465,-10.1194,7.1893,-7.7243,6.4551,-12.2919,7.4327,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0279
24200.0215,-10.1483,7.2073,-7.8915,6.5912,-12.368,7.4466,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0279
24204.0721,-10.1604,7.2138,-7.7294,6.542,-12.3447,7.4342,NaN,NaN,1.0,-0.032,0.0028,-0.0277,0.0323,0.0037,-0.0279
24208.0905,-10.178,7.2319,-7.9435,6.9765,-12.3455,7.5412,NaN,NaN,1.0,-0.032,0.0028,-0.0277,0.0323,0.0037,-0.0279
24211.9655,-10.1772,7.2196,-7.6893,6.3089,-12.2636,7.4443,NaN,NaN,1.0,-0.032,0.0028,-0.0277,0.0323,0.0037,-0.0279
24215.9513,-10.1896,7.2146,-7.689,6.3261,-12.4268,7.3892,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0279
24219.9903,-10.2006,7.2261,-7.8281,6.6021,-12.2752,7.5214,NaN,NaN,1.0,-0.032,0.0028,-0.0277,0.0323,0.0037,-0.0279
24224.0644,-10.2065,7.2146,-7.7411,6.2629,-12.2395,7.461,NaN,NaN,1.0,-0.032,0.0028,-0.0277,0.0323,0.0037,-0.0279
24227.9614,-10.2124,7.203,-7.7011,6.2221,-12.2218,7.4486,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0279
24231.9885,-10.2183,7.1915,-7.7358,6.019,-12.3099,7.5695,NaN,NaN,1.0,-0.032,0.0029,-0.0277,0.0323,0.0037,-0.0279
24236.0038,-10.2123,7.1618,-7.6834,6.0005,-12.0869,7.2202,NaN,NaN,1.0,-0.032,0.0029,-0.0276,0.0323,0.0037,-0.0279
24239.9366,-10.2013,7.1503,-7.6775,6.2329,-12.169,7.4471,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0279
24243.998,-10.1772,7.1257,-7.6948,6.1576,-12.0699,7.3205,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0322,0.0037,-0.0279
24247.9302,-10.1656,7.0961,-7.6896,6.1288,-12.0576,7.2253,NaN,NaN,1.0,-0.032,0.0028,-0.0277,0.0323,0.0037,-0.0278
24251.944,-10.1545,7.0846,-7.7298,6.6703,-12.2456,7.4435,NaN,NaN,1.0,-0.032,0.0028,-0.0277,0.0323,0.0037,-0.0279
24256.0936,-10.1425,7.0723,-7.5619,6.2138,-12.1924,7.3649,NaN,NaN,1.0,-0.0321,0.0028,-0.0277,0.0323,0.0037,-0.0279
24259.9469,-10.1306,7.0543,-7.6605,6.012,-12.199,7.3301,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0279
24263.9543,-10.1197,7.0369,-7.6315,6.3255,-12.1461,7.2399,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0279
24267.9326,-10.1073,7.042,-7.6716,6.4596,-12.1168,7.3336,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0279
24271.943,-10.1075,7.0305,-7.6371,6.2266,-12.2039,7.2174,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0279
24275.96,-10.1079,7.0131,-7.8162,6.1186,-12.204,7.1643,NaN,NaN,1.0,-0.032,0.0028,-0.0277,0.0323,0.0037,-0.0279
24279.9576,-10.1075,7.0305,-7.6542,6.4302,-12.1399,7.1686,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0278
24283.934,-10.1079,7.0131,-7.7182,6.2221,-12.2045,7.1468,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0279
24288.0225,-10.1133,7.0247,-7.7177,6.5649,-12.1051,7.1679,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0278
24291.9783,-10.1139,7.0427,-7.7123,6.5477,-12.1394,7.1388,NaN,NaN,1.0,-0.032,0.0028,-0.0277,0.0323,0.0037,-0.0279
24295.9384,-10.1191,7.0189,-7.7469,6.5599,-12.2164,7.0232,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0038,-0.0278
24300.0138,-10.1193,7.0073,-7.6718,6.1806,-12.1641,7.1934,NaN,NaN,1.0,-0.032,0.0028,-0.0277,0.0323,0.0037,-0.0279
24303.9288,-10.1256,7.0254,-7.7587,6.3798,-12.1451,7.322,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0279
24307.9932,-10.1312,7.0254,-7.7587,6.2751,-12.216,7.2297,NaN,NaN,1.0,-0.032,0.0028,-0.0277,0.0323,0.0037,-0.0279
24312.0964,-10.1312,7.0254,-7.7472,6.595,-12.1051,7.1679,NaN,NaN,1.0,-0.032,0.0028,-0.0277,0.0323,0.0037,-0.0279
24315.9687,-10.1425,7.0254,-7.7588,6.4264,-12.239,7.1119,NaN,NaN,1.0,-0.032,0.0028,-0.0277,0.0323,0.0037,-0.0279
24319.9609,-10.1365,7.0427,-7.7472,6.4379,-12.2105,7.1766,NaN,NaN,1.0,-0.0321,0.0028,-0.0278,0.0323,0.0037,-0.0279
24323.9463,-10.1424,7.0312,-7.6719,6.2272,-12.2105,7.1294,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0279
24327.9602,-10.1546,7.0319,-7.8282,6.2878,-12.2689,7.1308,NaN,NaN,1.0,-0.032,0.0028,-0.0277,0.0323,0.0037,-0.0279
24331.9342,-10.1597,7.0138,-7.6893,6.2042,-12.2804,7.1192,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0279
24336.0118,-10.1544,6.9965,-7.591,6.2202,-12.2334,7.1119,NaN,NaN,1.0,-0.0321,0.0028,-0.0277,0.0323,0.0037,-0.0279
24339.9608,-10.1422,6.99,-7.6837,6.1984,-12.0518,7.2311,NaN,NaN,1.0,-0.032,0.0028,-0.0277,0.0323,0.0037,-0.0278
24343.9334,-10.149,6.9849,-7.6485,6.2208,-12.2809,7.149,NaN,NaN,1.0,-0.0321,0.0028,-0.0277,0.0323,0.0037,-0.0279
24347.9416,-10.1481,6.9785,-7.8453,6.3344,-12.0871,7.1672,NaN,NaN,1.0,-0.032,0.0028,-0.0277,0.0323,0.0037,-0.0279
24351.9627,-10.1484,6.9669,-7.7184,6.1525,-12.2402,7.1599,NaN,NaN,1.0,-0.032,0.0028,-0.0278,0.0323,0.0037,-0.0279
24356.0611,-10.1656,6.9496,-7.8283,6.2821,-12.3039,7.0785,NaN,NaN,1.0,-0.032,0.0028,-0.0278,0.0323,0.0037,-0.0279
24359.9984,-10.1601,6.9438,-7.6255,6.1857,-12.2402,7.1599,NaN,NaN,1.0,-0.0321,0.0028,-0.0277,0.0323,0.0037,-0.0279
24363.9472,-10.166,6.9792,-7.6314,6.7851,-12.5156,7.481,NaN,NaN,1.0,-0.0321,0.0028,-0.0277,0.0323,0.0037,-0.0279
24367.9856,-10.16,6.9965,-7.5911,6.5751,-12.2225,7.1948,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0279
24371.9403,-10.1369,7.0254,-7.3365,6.7804,-12.234,7.1832,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0278
24375.9502,-10.0958,7.1005,-7.233,7.2389,-11.9343,7.4816,NaN,NaN,1.0,-0.032,0.0028,-0.0276,0.0323,0.0037,-0.0278
24379.9367,-10.0034,7.1986,-6.8516,7.4013,-11.4849,7.8713,NaN,NaN,1.0,-0.032,0.0028,-0.0274,0.0322,0.0037,-0.0277
24383.9348,-9.8522,7.3126,-6.7826,7.7556,-10.9238,7.7909,NaN,NaN,1.0,-0.032,0.0028,-0.0274,0.0322,0.0037,-0.0275
24387.9559,-9.6252,7.4422,-6.8287,7.8437,-10.4166,8.0955,NaN,NaN,1.0,-0.032,0.0027,-0.0273,0.0321,0.0037,-0.0271
24391.947,-9.5084,7.5739,-6.8226,7.913,-10.597,8.2002,NaN,NaN,1.0,-0.032,0.0027,-0.0272,0.0321,0.0037,-0.0273
24395.9383,-9.4682,7.6906,-6.9499,7.8224,-10.9232,8.1086,NaN,NaN,1.0,-0.032,0.0028,-0.0272,0.0322,0.0037,-0.0274
24400.0725,-9.3637,7.8172,-6.5751,7.6244,-11.0232,8.5544,NaN,NaN,1.0,-0.032,0.0028,-0.0273,0.0321,0.0037,-0.0275
24404.0513,-9.2589,7.9142,-6.5635,7.6358,-10.9755,8.1689,NaN,NaN,1.0,-0.032,0.0028,-0.0272,0.0322,0.0037,-0.0274
24407.9669,-9.1955,7.9659,-6.852,7.7685,-10.9704,7.8156,NaN,NaN,1.0,-0.032,0.0027,-0.0272,0.0322,0.0037,-0.0273
24412.0127,-9.1084,8.0694,-6.7708,7.8657,-10.8424,8.2662,NaN,NaN,1.0,-0.032,0.0027,-0.0272,0.0321,0.0037,-0.0273
24415.9439,-9.068,8.1449,-6.9149,7.7514,-11.0118,8.159,NaN,NaN,1.0,-0.032,0.0027,-0.0272,0.0322,0.0037,-0.0274
24419.9283,-9.0094,8.1957,-6.8401,7.8845,-10.8131,8.1062,NaN,NaN,1.0,-0.032,0.0027,-0.0272,0.0322,0.0037,-0.0274
24423.9403,-8.9862,8.2187,-6.8231,7.8845,-10.8769,7.9898,NaN,NaN,1.0,-0.032,0.0027,-0.0272,0.0322,0.0037,-0.0273
24428.0265,-8.9924,8.2368,-6.8286,7.8551,-10.8771,8.0666,NaN,NaN,1.0,-0.032,0.0027,-0.0272,0.0322,0.0037,-0.0273
24431.9765,-8.9979,8.2425,-6.8286,7.8494,-10.6435,8.2249,NaN,NaN,1.0,-0.032,0.0027,-0.0271,0.0321,0.0037,-0.0272
24435.9477,-8.9984,8.2195,-6.592,7.6301,-10.9062,8.0732,NaN,NaN,1.0,-0.032,0.0028,-0.0273,0.0322,0.0037,-0.0273
24439.9388,-8.9926,8.2253,-6.7764,7.8714,-10.9241,8.1565,NaN,NaN,1.0,-0.032,0.0027,-0.0272,0.0322,0.0037,-0.0274
24443.9537,-8.9864,8.213,-6.5979,7.7932,-10.8773,8.0195,NaN,NaN,1.0,-0.0321,0.0027,-0.0273,0.0322,0.0037,-0.0273
24447.9967,-8.9803,8.2302,-6.7592,7.8772,-10.7257,8.2983,NaN,NaN,1.0,-0.032,0.0027,-0.0274,0.0321,0.0037,-0.0273
24451.9325,-8.9745,8.2359,-6.7941,7.7498,-10.9004,8.0789,NaN,NaN,1.0,-0.032,0.0028,-0.0273,0.0322,0.0037,-0.0273
24455.9969,-8.9748,8.2244,-6.7943,7.7327,-10.8599,8.1194,NaN,NaN,1.0,-0.032,0.0027,-0.0273,0.0322,0.0037,-0.0274
24460.0112,-8.957,8.2179,-6.6036,7.6652,-10.9234,8.1029,NaN,NaN,1.0,-0.0321,0.0028,-0.0273,0.0322,0.0037,-0.0273
24463.9555,-8.963,8.2064,-6.8691,7.6404,-10.8536,8.1483,NaN,NaN,1.0,-0.032,0.0028,-0.0273,0.0322,0.0037,-0.0274
24467.9481,-8.9573,8.2064,-6.7482,7.7262,-10.8359,8.0946,NaN,NaN,1.0,-0.032,0.0028,-0.0274,0.0322,0.0037,-0.0273
24472.0148,-8.9576,8.1949,-6.7476,7.5043,-10.8765,8.2134,NaN,NaN,1.0,-0.032,0.0028,-0.0273,0.0322,0.0037,-0.0274
24476.6177,-8.9689,8.1949,-6.6904,7.8707,-11.0228,8.1235,NaN,NaN,1.0,-0.032,0.0027,-0.0273,0.0322,0.0037,-0.0274
24480.1021,-8.9744,8.2006,-6.8401,7.8437,-10.8186,8.0295,NaN,NaN,1.0,-0.032,0.0027,-0.0272,0.0322,0.0037,-0.0273
24484.0363,-8.9747,8.1892,-6.8113,7.6511,-10.8365,8.154,NaN,NaN,1.0,-0.032,0.0027,-0.0273,0.0322,0.0037,-0.0273
24487.9758,-8.9687,8.2006,-6.4193,7.8838,-11.0052,8.1111,NaN,NaN,1.0,-0.0321,0.0027,-0.0273,0.0322,0.0037,-0.0274
24491.9414,-8.9576,8.1949,-6.4829,7.9083,-10.824,8.0765,NaN,NaN,1.0,-0.032,0.0027,-0.0272,0.0322,0.0037,-0.0273
24495.9473,-8.9396,8.1998,-6.5113,7.7859,-10.8073,8.1532,NaN,NaN,1.0,-0.032,0.0027,-0.0273,0.0322,0.0037,-0.0274
24499.9616,-8.8529,8.1982,-5.6413,7.692,-10.678,8.1548,NaN,NaN,1.0,-0.032,0.0028,-0.0275,0.0323,0.0037,-0.0274
24504.0517,-8.0129,8.2561,-3.7211,8.0708,-9.3985,8.7863,NaN,NaN,1.0,-0.0321,0.0028,-0.0279,0.0323,0.0036,-0.0273
24507.945,-5.647,8.3491,-2.0746,8.4877,-7.3484,9.1318,NaN,NaN,1.0,-0.0321,0.0028,-0.0281,0.0322,0.0036,-0.0271
24512.0504,-3.1872,8.4255,0.0229,8.233,-5.2212,9.1,NaN,NaN,1.0,-0.0321,0.0028,-0.0284,0.0322,0.0037,-0.0278
24515.945,-1.1402,8.4778,1.5472,8.126,-2.7799,8.7937,NaN,NaN,1.0,-0.0321,0.0028,-0.0286,0.0321,0.0038,-0.0282
24519.9534,0.0974,8.4761,2.8946,8.0871,-1.4955,8.0677,NaN,NaN,1.0,-0.0321,0.0028,-0.0287,0.0321,0.0039,-0.0285
24523.9365,1.9083,8.4925,4.652,7.9008,0.3896,8.3262,NaN,NaN,1.0,-0.0321,0.0029,-0.0287,0.0322,0.0039,-0.0289
24528.0152,3.1814,8.5123,5.8887,8.1138,1.5759,8.1901,NaN,NaN,1.0,-0.0321,0.0028,-0.0287,0.0322,0.0039,-0.0291
24532.0283,4.5713,8.4918,7.4404,7.7313,2.9406,7.9776,NaN,NaN,1.0,-0.032,0.0028,-0.0284,0.0322,0.004,-0.0291
24535.9674,6.0849,8.4724,8.7723,8.0563,4.514,7.6904,NaN,NaN,1.0,-0.032,0.0028,-0.0281,0.0321,0.004,-0.0291
24539.9578,7.3542,8.5239,9.5962,8.7563,6.1021,8.1057,NaN,NaN,1.0,-0.032,0.0026,-0.0272,0.0321,0.0039,-0.0285
24543.9925,8.1287,8.5394,9.6488,8.6463,7.4002,7.8882,NaN,NaN,1.0,-0.0319,0.0026,-0.0269,0.032,0.0039,-0.0279
24547.9822,8.6561,8.5104,10.3,8.7577,7.9437,7.5132,NaN,NaN,1.0,-0.0319,0.0026,-0.027,0.032,0.004,-0.0276
24552.0181,8.8184,8.4614,10.2995,8.7395,7.9322,7.5656,NaN,NaN,1.0,-0.0319,0.0026,-0.027,0.032,0.004,-0.0275
24555.9681,8.7948,8.4253,10.0032,8.832,7.6659,7.4613,NaN,NaN,1.0,-0.0319,0.0025,-0.027,0.032,0.004,-0.0274
24559.9803,8.8649,8.4098,10.2121,9.0671,7.6317,7.3796,NaN,NaN,1.0,-0.0319,0.0025,-0.027,0.032,0.004,-0.0273
24563.9628,8.9342,8.4287,10.4336,9.1032,7.6547,7.3624,NaN,NaN,1.0,-0.0319,0.0025,-0.0271,0.032,0.004,-0.0273
24567.9321,9.004,8.4246,10.4859,8.9747,7.8453,7.3072,NaN,NaN,1.0,-0.0319,0.0025,-0.027,0.032,0.004,-0.0273
24571.9305,9.0444,8.3902,10.4863,8.922,7.8161,6.7936,NaN,NaN,1.0,-0.032,0.0025,-0.027,0.032,0.004,-0.0273
24576.1351,9.0971,8.3919,10.4919,8.9987,7.9262,6.9413,NaN,NaN,1.0,-0.0319,0.0025,-0.0269,0.032,0.004,-0.0273
24579.9545,9.1665,8.4051,10.6902,8.869,7.8108,7.2427,NaN,NaN,1.0,-0.032,0.0025,-0.027,0.032,0.004,-0.0273
24583.9279,9.2531,8.3715,10.8007,8.8601,7.8799,7.1853,NaN,NaN,1.0,-0.032,0.0025,-0.027,0.032,0.004,-0.0273
24587.9616,9.3404,8.3444,11.046,8.9268,7.9612,7.0296,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.004,-0.0272
24591.9499,9.3639,8.3453,10.988,8.8367,7.7238,7.3516,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.004,-0.0272
24595.9355,9.3756,8.328,10.7137,8.8344,7.8859,7.1214,NaN,NaN,1.0,-0.032,0.0025,-0.027,0.032,0.004,-0.0272
24600.3757,9.4335,8.3116,11.0922,9.0342,7.8568,6.9751,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.004,-0.0272
24603.965,9.4622,8.2944,10.7899,8.7661,7.8566,7.2663,NaN,NaN,1.0,-0.032,0.0025,-0.027,0.032,0.004,-0.0272
24607.9411,9.4977,8.2665,10.9761,8.783,7.8398,7.0217,NaN,NaN,1.0,-0.032,0.0025,-0.027,0.032,0.004,-0.0273
24611.9448,9.5149,8.255,10.918,8.8464,7.8625,7.1616,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.004,-0.0273
24615.9315,9.5267,8.2731,10.8189,8.814,7.8742,7.2319,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.004,-0.0273
24620.0014,9.5556,8.2854,11.1104,9.0294,7.9261,7.186,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.004,-0.0273
24623.939,9.573,8.2682,10.8946,8.6095,8.0244,7.1702,NaN,NaN,1.0,-0.032,0.0025,-0.027,0.032,0.004,-0.0273
24627.9243,9.5955,8.2739,11.0407,9.0276,8.0129,7.1351,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.004,-0.0273
24632.0327,9.6021,8.2747,10.9941,8.8962,8.1343,7.0963,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.004,-0.0273
24635.9374,9.6134,8.2747,11.0233,8.9326,7.9206,7.2212,NaN,NaN,1.0,-0.032,0.0025,-0.0272,0.032,0.004,-0.0273
24639.9305,9.6483,8.2698,11.4488,8.6848,7.8803,7.1623,NaN,NaN,1.0,-0.032,0.0026,-0.0273,0.032,0.004,-0.0273
24643.9337,9.6599,8.2583,11.3269,8.664,7.8973,7.1623,NaN,NaN,1.0,-0.032,0.0026,-0.0272,0.032,0.004,-0.0273
24647.9626,9.701,8.2361,11.3496,8.4218,8.077,7.1308,NaN,NaN,1.0,-0.032,0.0026,-0.0271,0.032,0.004,-0.0273
24651.9339,9.7237,8.2304,11.3143,8.6333,8.0771,7.125,NaN,NaN,1.0,-0.032,0.0026,-0.0271,0.032,0.004,-0.0273
24655.9569,9.7477,8.214,11.1808,8.624,8.1176,7.0791,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.004,-0.0273
24659.9452,9.7705,8.2025,11.2389,8.6374,7.9726,7.0762,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.004,-0.0272
24663.9446,9.77,8.1844,11.1106,8.6041,7.9614,7.2047,NaN,NaN,1.0,-0.032,0.0026,-0.027,0.032,0.0039,-0.0272
24667.9438,9.7937,8.1794,11.3269,8.664,8.1234,7.0676,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.0039,-0.0272
24671.9683,9.8055,8.1564,11.3084,8.6036,7.9726,6.9772,NaN,NaN,1.0,-0.032,0.0026,-0.0271,0.032,0.004,-0.0272
24675.9503,9.8285,8.1391,11.4146,8.7022,8.1635,6.9513,NaN,NaN,1.0,-0.032,0.0025,-0.0272,0.032,0.004,-0.0273
24679.9999,9.8346,8.1219,11.1451,8.6933,8.0881,7.0023,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.004,-0.0272
24683.9452,9.8347,8.1161,11.2395,8.6556,8.054,7.1013,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.0039,-0.0272
24687.9486,9.8229,8.098,11.0052,8.5536,8.0764,6.8795,NaN,NaN,1.0,-0.032,0.0025,-0.027,0.032,0.004,-0.0272
24691.932,9.8171,8.1038,11.286,8.6391,7.9492,7.0231,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.0039,-0.0272
24695.959,9.8172,8.098,11.3266,8.6755,7.9958,6.9951,NaN,NaN,1.0,-0.032,0.0025,-0.0272,0.032,0.0039,-0.0271
24699.9443,9.8227,8.1038,11.3496,8.8119,8.0247,6.9664,NaN,NaN,1.0,-0.032,0.0025,-0.0272,0.032,0.0039,-0.0272
24703.9602,9.8284,8.1038,11.344,8.7351,8.0191,7.054,NaN,NaN,1.0,-0.032,0.0025,-0.0272,0.032,0.0039,-0.0273
24707.9595,9.8518,8.1104,11.4031,8.7493,8.1518,7.0676,NaN,NaN,1.0,-0.032,0.0025,-0.0272,0.032,0.0039,-0.0273
24711.9744,9.8402,8.1219,11.2678,8.839,7.9786,7.0999,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.0039,-0.0272
24715.954,9.8457,8.1276,11.3852,8.7484,8.0073,6.9894,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.0039,-0.0272
24719.9419,9.8405,8.1104,11.4382,8.3484,7.9665,7.0525,NaN,NaN,1.0,-0.032,0.0026,-0.0271,0.032,0.0039,-0.0273
24724.0123,9.8401,8.0865,11.1568,8.4398,8.0941,6.6936,NaN,NaN,1.0,-0.032,0.0026,-0.027,0.032,0.004,-0.0272
24727.957,9.852,8.0577,11.4202,8.4302,8.0824,6.7633,NaN,NaN,1.0,-0.032,0.0026,-0.027,0.032,0.004,-0.0272
24731.9878,9.8863,8.0405,11.7421,8.4165,8.0359,6.7798,NaN,NaN,1.0,-0.0321,0.0026,-0.0272,0.032,0.004,-0.0272
24735.9727,9.8927,8.0528,11.4142,8.7551,8.0419,7.0949,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.0039,-0.0272
24739.9467,9.8986,8.0413,11.3908,8.5533,8.0307,6.8501,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.0039,-0.0273
24743.9578,9.8979,8.0289,11.4437,8.7088,7.99,6.8143,NaN,NaN,1.0,-0.032,0.0026,-0.0272,0.032,0.004,-0.0273
24747.9883,9.8924,8.0232,11.4371,8.7022,7.8105,6.9801,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.0039,-0.0272
24752.1065,9.887,8.0117,11.426,8.6964,8.0013,6.7676,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.004,-0.0272
24755.9748,9.8987,7.9944,11.4378,8.6377,8.0073,6.8903,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.0039,-0.0272
24759.9612,9.8979,7.9878,11.4376,8.6079,7.9723,6.9478,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.0039,-0.0272
24763.969,9.8929,8.0001,11.4784,8.7511,7.8914,6.8474,NaN,NaN,1.0,-0.032,0.0025,-0.0272,0.032,0.0039,-0.0272
24767.9753,9.9104,8.0182,11.432,8.6848,8.21,6.8356,NaN,NaN,1.0,-0.032,0.0025,-0.0271,0.032,0.004,-0.0272
24772.0377,9.9395,8.0248,11.7826,8.4943,8.1756,7.0044,NaN,NaN,1.0,-0.0321,0.0026,-0.0272,0.032,0.0039,-0.0272
